code,date,open,close,high,low,volume,money
000001.XSHE,2018-09-07,1179.58,1176.05,1196.03,1170.18,688613.6091152591,815151744.0
000001.XSHE,2018-09-10,1176.05,1160.78,1183.1,1156.08,542174.3413911336,631174140.0
000001.XSHE,2018-09-11,1163.13,1164.31,1178.4,1152.56,606841.2089563777,707337597.0
000001.XSHE,2018-09-12,1159.61,1160.78,1171.36,1153.73,480755.2266579369,558399550.0
000001.XSHE,2018-09-13,1185.45,1170.18,1185.45,1156.08,850917.889555453,993389951.0
000001.XSHE,2018-09-14,1172.53,1156.08,1172.53,1152.56,527501.5569856757,611422456.0
000001.XSHE,2018-09-17,1151.38,1138.46,1151.38,1137.28,440114.2402895138,502609632.0
000001.XSHE,2018-09-18,1143.16,1184.28,1187.8,1139.63,959081.852264667,1120867588.0
000001.XSHE,2018-09-19,1178.4,1203.08,1214.83,1178.4,1048231.35286099,1257191550.0
000001.XSHE,2018-09-20,1206.6,1201.9,1216.0,1197.2,528010.6531325402,636742789.0
000001.XSHE,2018-09-21,1205.43,1253.6,1257.12,1196.03,1382706.3704530948,1707850498.0
000001.XSHE,2018-09-25,1235.97,1239.5,1254.77,1231.27,831585.9822509076,1030715770.0
000001.XSHE,2018-09-26,1246.55,1258.3,1282.97,1235.97,1268647.7175554323,1600626177.0
000001.XSHE,2018-09-27,1251.25,1261.82,1272.4,1243.02,749322.2979505793,942200386.0
000001.XSHE,2018-09-28,1266.52,1298.24,1324.09,1266.52,1796138.2448545727,2331358200.0
000001.XSHE,2018-10-08,1257.12,1227.75,1267.7,1227.75,1435345.2698024842,1793455238.0
000001.XSHE,2018-10-09,1228.92,1240.67,1255.95,1220.7,905698.2952759396,1117946489.0
000001.XSHE,2018-10-10,1238.32,1227.75,1252.42,1219.53,847064.956220729,1045666178.0
000001.XSHE,2018-10-11,1180.75,1158.43,1193.68,1141.98,1698170.786322869,1994186623.0
000001.XSHE,2018-10-12,1171.36,1210.13,1214.83,1159.61,1291030.1372579802,1532651390.0
000001.XSHE,2018-10-15,1220.7,1187.8,1230.1,1185.45,1193900.0968176457,1443043066.0
000001.XSHE,2018-10-16,1191.33,1218.35,1237.15,1190.15,1188990.911478639,1450020344.0
000001.XSHE,2018-10-17,1233.62,1213.65,1239.5,1191.33,1149812.02982738,1400306309.0
000001.XSHE,2018-10-18,1208.95,1185.45,1208.95,1181.93,852137.5039014718,1015654774.0
000001.XSHE,2018-10-19,1169.01,1264.17,1266.52,1167.83,1773515.9764905034,2173571326.0
000001.XSHE,2018-10-22,1270.05,1309.99,1346.41,1267.7,2251757.9867021884,2932714500.0
000001.XSHE,2018-10-23,1315.87,1273.57,1315.87,1260.65,1364008.1534583883,1759265910.0
000001.XSHE,2018-10-24,1280.62,1297.07,1331.14,1268.87,1557113.49426014,2026171900.0
000001.XSHE,2018-10-25,1268.87,1326.44,1326.44,1261.82,1434197.8672235454,1855823740.0
000001.XSHE,2018-10-26,1326.44,1313.52,1327.61,1288.84,1106471.199524941,1448843533.0
000001.XSHE,2018-10-29,1315.87,1263.0,1320.57,1247.72,1354711.9358669838,1725932550.0
000001.XSHE,2018-10-30,1266.52,1280.62,1301.77,1260.65,1278281.2387749688,1641371776.0
000001.XSHE,2018-10-31,1286.49,1281.79,1288.84,1263.0,981110.980737874,1252156800.0
000001.XSHE,2018-11-01,1291.19,1272.4,1295.89,1264.17,1313129.8396730586,1679443471.0
000001.XSHE,2018-11-02,1297.07,1302.94,1311.17,1272.4,1883533.859579106,2439179296.0
000001.XSHE,2018-11-05,1286.49,1282.97,1295.89,1271.22,1099621.197689736,1409457143.0
000001.XSHE,2018-11-06,1277.09,1273.57,1284.14,1260.65,626213.7016418417,795322626.0
000001.XSHE,2018-11-07,1272.4,1270.05,1286.49,1263.0,668658.9953151451,851487040.0
000001.XSHE,2018-11-08,1278.27,1279.44,1288.84,1271.22,675795.5543050086,864744250.0
000001.XSHE,2018-11-09,1258.3,1239.5,1258.3,1221.88,1386751.7507059297,1716198378.0
000001.XSHE,2018-11-12,1228.92,1240.67,1243.02,1220.7,783345.0506581119,965756540.0
000001.XSHE,2018-11-13,1223.05,1238.32,1251.25,1220.7,912860.0781704244,1126736145.0
000001.XSHE,2018-11-14,1237.15,1226.57,1239.5,1224.22,658997.4970853683,810357770.0
000001.XSHE,2018-11-15,1226.57,1247.72,1250.07,1224.22,767281.6369057158,949991810.0
000001.XSHE,2018-11-16,1246.55,1241.85,1259.47,1232.45,901872.0465434636,1123173241.0
000001.XSHE,2018-11-19,1241.85,1274.74,1278.27,1241.85,1158324.3602617006,1466899460.0
000001.XSHE,2018-11-20,1263.0,1241.85,1268.87,1235.97,879984.7372871117,1099654652.0
000001.XSHE,2018-11-21,1233.62,1246.55,1253.6,1232.45,566998.9787814366,705638328.0
000001.XSHE,2018-11-22,1253.6,1239.5,1253.6,1231.27,425802.9366680113,527103296.0
000001.XSHE,2018-11-23,1237.15,1212.48,1243.02,1212.48,596108.3531274744,730667643.0
000001.XSHE,2018-11-26,1214.83,1214.83,1228.92,1210.13,439676.6181276394,535963328.0
000001.XSHE,2018-11-27,1216.0,1196.03,1220.7,1193.68,624273.6921314681,752824126.0
000001.XSHE,2018-11-28,1194.85,1207.78,1211.3,1194.85,457705.8967692791,550820224.0
000001.XSHE,2018-11-29,1216.0,1198.38,1219.53,1197.2,413049.0161718321,499068836.0
000001.XSHE,2018-11-30,1200.73,1217.18,1217.18,1194.85,506190.32517787017,610571524.0
000001.XSHE,2018-12-03,1244.2,1244.2,1252.42,1231.27,905705.4516958692,1126374795.0
000001.XSHE,2018-12-04,1241.85,1244.2,1247.72,1237.15,455205.72817874944,565743736.0
000001.XSHE,2018-12-05,1232.45,1227.75,1234.8,1223.05,494982.30502952565,608133310.0
000001.XSHE,2018-12-06,1217.18,1204.25,1217.18,1201.9,492703.05169192445,594649664.0
000001.XSHE,2018-12-07,1210.13,1207.78,1219.53,1207.78,289574.2999552899,351101372.0
000001.XSHE,2018-12-10,1200.73,1194.85,1206.6,1190.15,421166.60919780727,504040640.0
000001.XSHE,2018-12-11,1199.55,1201.9,1205.43,1194.85,254571.1540061569,305389216.0
000001.XSHE,2018-12-12,1210.13,1203.08,1211.3,1198.38,311843.0162582704,375402880.0
000001.XSHE,2018-12-13,1204.25,1220.7,1231.27,1198.38,673128.4959449498,819920702.0
000001.XSHE,2018-12-14,1214.83,1194.85,1214.83,1193.68,448280.9348453783,539262972.0
000001.XSHE,2018-12-17,1193.68,1208.95,1213.65,1186.63,486241.7593779727,584679556.0
000001.XSHE,2018-12-18,1198.38,1188.98,1212.48,1186.63,457700.6577066055,547157568.0
000001.XSHE,2018-12-19,1191.33,1167.83,1196.03,1163.13,508994.4238459365,600090164.0
000001.XSHE,2018-12-20,1165.48,1140.81,1171.36,1132.58,842880.7031845797,964202876.0
000001.XSHE,2018-12-21,1137.28,1110.26,1139.63,1096.16,851677.143191685,944460348.0
000001.XSHE,2018-12-24,1104.39,1106.74,1110.26,1094.99,433334.9802121546,477186912.0
000001.XSHE,2018-12-25,1091.46,1097.34,1107.91,1083.24,499296.8542110924,545235576.0
000001.XSHE,2018-12-26,1098.51,1092.64,1106.74,1089.11,358453.95555718266,393215136.0
000001.XSHE,2018-12-27,1110.26,1090.29,1114.96,1090.29,531622.1408982931,586343736.0
000001.XSHE,2018-12-28,1093.81,1102.04,1111.44,1093.81,490775.7903524374,541571002.0
000001.XSHE,2019-01-02,1103.21,1079.71,1106.74,1076.19,459100.80855044414,498695104.0
000001.XSHE,2019-01-03,1078.54,1090.29,1096.16,1076.19,353685.0415944382,384457698.0
000001.XSHE,2019-01-04,1085.59,1145.51,1153.73,1085.59,1260687.4012448606,1422149886.0
000001.XSHE,2019-01-07,1156.08,1144.33,1156.08,1132.58,736833.0044654951,841166454.0
000001.XSHE,2019-01-08,1143.16,1134.93,1144.33,1131.41,342494.08157331287,389247808.0
000001.XSHE,2019-01-09,1144.33,1167.83,1184.28,1139.63,1049883.188477775,1229465094.0
000001.XSHE,2019-01-10,1159.61,1186.63,1198.38,1159.61,912277.7782459568,1079710976.0
000001.XSHE,2019-01-11,1187.8,1198.38,1199.55,1180.75,592710.4090522208,708001792.0
000001.XSHE,2019-01-14,1200.73,1187.8,1204.25,1183.1,425954.6085199528,507862882.0
000001.XSHE,2019-01-15,1187.8,1203.08,1207.78,1186.63,461459.6402566746,553027328.0
000001.XSHE,2019-01-16,1203.08,1231.27,1233.62,1203.08,832172.1084733653,1017495104.0
000001.XSHE,2019-01-17,1238.32,1204.25,1239.5,1194.85,751407.3489723897,910212096.0
000001.XSHE,2019-01-18,1214.83,1225.4,1232.45,1207.78,628824.1382405745,769973627.0
000001.XSHE,2019-01-21,1214.83,1214.83,1230.1,1212.48,561209.4729303689,684465668.0
000001.XSHE,2019-01-22,1214.83,1207.78,1226.57,1205.43,361239.291924026,438991456.0
000001.XSHE,2019-01-23,1208.95,1216.0,1230.1,1208.95,457814.71628289466,559384381.0
000001.XSHE,2019-01-24,1221.88,1235.97,1239.5,1218.35,578138.2493102583,711495676.0
000001.XSHE,2019-01-25,1240.67,1292.37,1295.89,1240.67,1794531.132725149,2299718126.0
000001.XSHE,2019-01-28,1297.07,1285.32,1308.82,1278.27,881714.7013973173,1141853822.0
000001.XSHE,2019-01-29,1287.67,1292.37,1300.59,1266.52,703586.5116027144,904847864.0
000001.XSHE,2019-01-30,1286.49,1286.49,1313.52,1277.09,606021.8851293052,785204607.0
000001.XSHE,2019-01-31,1290.02,1304.12,1315.87,1285.32,707834.8081464898,922602888.0
000001.XSHE,2019-02-01,1315.87,1315.87,1321.74,1287.67,863293.7904200262,1127216134.0
000001.XSHE,2019-02-11,1301.77,1317.04,1317.04,1288.84,682569.5324363727,889951552.0
000001.XSHE,2019-02-12,1315.87,1314.69,1328.79,1297.07,817051.5505556442,1071873082.0
000001.XSHE,2019-02-13,1314.69,1337.01,1340.54,1306.47,968072.4212982702,1280182161.0
000001.XSHE,2019-02-14,1327.61,1321.74,1331.14,1314.69,739807.4696990331,977818104.0
000001.XSHE,2019-02-15,1319.39,1286.49,1319.39,1280.62,936376.5478161504,1213914375.0
000001.XSHE,2019-02-18,1298.24,1334.66,1334.66,1297.07,1068641.4457614676,1408279688.0
000001.XSHE,2019-02-19,1334.66,1324.09,1365.21,1320.57,1081711.9787929817,1445281398.0
000001.XSHE,2019-02-20,1331.14,1340.54,1353.46,1322.91,708692.6387873539,949430780.0
000001.XSHE,2019-02-21,1337.01,1334.66,1356.99,1325.26,641978.8230710443,860591099.0
000001.XSHE,2019-02-22,1333.49,1355.81,1359.34,1309.99,1007804.479978758,1343020290.0
000001.XSHE,2019-02-25,1374.61,1474.47,1483.87,1360.51,2404452.735559218,3415946768.0
000001.XSHE,2019-02-26,1474.47,1433.35,1476.82,1428.65,1717239.2646597135,2485673456.0
000001.XSHE,2019-02-27,1438.05,1456.85,1487.4,1428.65,1684440.649346192,2454404358.0
000001.XSHE,2019-02-28,1461.55,1452.15,1481.52,1441.58,947417.0023757876,1383110774.0
000001.XSHE,2019-03-01,1466.25,1499.15,1501.5,1433.35,1457744.9914951806,2137669493.0
000001.XSHE,2019-03-04,1492.1,1526.17,1571.99,1483.87,2091131.5056645065,3195011588.0
000001.XSHE,2019-03-05,1516.77,1534.39,1561.42,1508.55,1198782.0123958054,1838251654.0
000001.XSHE,2019-03-06,1534.39,1536.74,1542.62,1508.55,1060331.6631310435,1614670974.0
000001.XSHE,2019-03-07,1534.39,1496.8,1534.39,1478.0,1516796.2439871728,2274150922.0
000001.XSHE,2019-03-08,1467.43,1445.1,1488.57,1440.4,1513486.4438447168,2214572546.0
000001.XSHE,2019-03-11,1445.1,1447.45,1466.25,1416.91,985336.9940239728,1416000380.0
000001.XSHE,2019-03-12,1467.43,1452.15,1483.87,1438.05,1201651.7715112069,1757797246.0
000001.XSHE,2019-03-13,1449.8,1453.33,1474.47,1425.13,1080471.193053195,1568387586.0
000001.XSHE,2019-03-14,1448.63,1460.38,1481.52,1442.75,900062.1235568824,1316372992.0
000001.XSHE,2019-03-15,1449.8,1468.6,1489.75,1449.8,889798.1070407194,1311323016.0
000001.XSHE,2019-03-18,1472.12,1516.77,1520.29,1448.63,1265197.3634763346,1882483568.0
000001.XSHE,2019-03-19,1517.94,1502.67,1520.29,1482.7,814718.9229837552,1221118334.0
000001.XSHE,2019-03-20,1489.75,1497.97,1513.25,1482.7,791567.8551639884,1185477112.0
000001.XSHE,2019-03-21,1500.32,1490.92,1503.85,1480.35,732110.9979073324,1092506493.0
000001.XSHE,2019-03-22,1490.92,1479.17,1496.8,1468.6,607299.376001406,898629447.0
000001.XSHE,2019-03-25,1456.85,1422.78,1456.85,1421.6,1004258.081361841,1445560192.0
000001.XSHE,2019-03-26,1436.88,1421.6,1443.93,1411.03,796163.1471581317,1136721281.0
000001.XSHE,2019-03-27,1438.05,1454.5,1465.08,1432.18,785465.6761773806,1138302717.0
000001.XSHE,2019-03-28,1446.28,1435.7,1446.28,1421.6,623441.2997144248,892530627.0
000001.XSHE,2019-03-29,1440.4,1506.2,1506.2,1434.53,1420997.670960032,2108295436.0
000001.XSHE,2019-04-01,1507.37,1548.49,1589.61,1507.37,1660938.4096765227,2588268538.0
000001.XSHE,2019-04-02,1560.24,1569.64,1583.74,1554.37,936592.4823526412,1466040968.0
000001.XSHE,2019-04-03,1552.02,1579.04,1580.21,1544.97,674890.5056236701,1056166266.0
000001.XSHE,2019-04-04,1577.86,1628.38,1644.83,1577.86,1731555.220525921,2796366330.0
000001.XSHE,2019-04-08,1633.08,1640.13,1694.18,1611.94,1483707.813405035,2464536318.0
000001.XSHE,2019-04-09,1629.56,1622.51,1642.48,1615.46,665031.0272355794,1080549252.0
000001.XSHE,2019-04-10,1615.46,1613.11,1629.56,1574.34,806154.7910557867,1289475582.0
000001.XSHE,2019-04-11,1613.11,1590.79,1640.13,1584.91,557806.7362756869,897382272.0
000001.XSHE,2019-04-12,1584.91,1576.69,1595.49,1552.02,659066.874274588,1035139718.0
000001.XSHE,2019-04-15,1611.94,1608.41,1654.23,1606.06,1305573.0684340436,2134708992.0
000001.XSHE,2019-04-16,1606.06,1712.98,1712.98,1591.96,2025200.965568775,3379550214.0
000001.XSHE,2019-04-17,1694.18,1685.95,1714.15,1673.03,854650.4048162757,1443493500.0
000001.XSHE,2019-04-18,1680.08,1684.78,1688.3,1657.76,431571.2021747648,721908802.0
000001.XSHE,2019-04-19,1697.7,1730.6,1738.82,1680.08,1060563.404599561,1814875906.0
000001.XSHE,2019-04-22,1715.32,1662.46,1741.17,1655.41,1125451.264992842,1899849974.0
000001.XSHE,2019-04-23,1656.58,1653.06,1668.33,1642.48,800664.5911219193,1326465661.0
000001.XSHE,2019-04-24,1697.7,1696.53,1711.8,1663.63,1659505.8478187826,2811131136.0
000001.XSHE,2019-04-25,1689.48,1660.11,1720.02,1660.11,946031.0389070604,1597895164.0
000001.XSHE,2019-04-26,1654.23,1620.16,1674.2,1613.11,859169.1925488841,1407987332.0
000001.XSHE,2019-04-29,1633.08,1656.58,1683.6,1629.56,877278.1030798388,1450714110.0
000001.XSHE,2019-04-30,1643.66,1627.21,1650.71,1597.84,950368.6985699454,1542958584.0
000001.XSHE,2019-05-06,1539.09,1512.07,1568.46,1494.45,1794795.026685272,2742409474.0
000001.XSHE,2019-05-07,1530.87,1521.47,1537.92,1495.62,912993.4274090186,1386247040.0
000001.XSHE,2019-05-08,1494.45,1480.35,1516.77,1469.77,830255.1828959369,1236656002.0
000001.XSHE,2019-05-09,1470.95,1428.65,1476.82,1415.73,1325374.8867812268,1904905474.0
000001.XSHE,2019-05-10,1449.8,1489.75,1497.97,1421.6,1014909.8385635176,1489975680.0
000001.XSHE,2019-05-13,1448.63,1445.1,1473.3,1436.88,631485.1152169402,916213690.0
000001.XSHE,2019-05-14,1433.35,1467.43,1497.97,1431.0,1006565.8341454105,1477008392.0
000001.XSHE,2019-05-15,1478.0,1517.94,1539.09,1478.0,939664.1421927084,1417050120.0
000001.XSHE,2019-05-16,1519.12,1509.72,1526.17,1501.5,540396.7523779245,816740921.0
000001.XSHE,2019-05-17,1517.94,1461.55,1517.94,1452.15,821361.7351441962,1208569856.0
000001.XSHE,2019-05-20,1450.98,1454.5,1472.12,1439.23,669375.4073564798,971222467.0
000001.XSHE,2019-05-21,1456.85,1475.65,1495.62,1453.33,622370.4916477485,919191225.0
000001.XSHE,2019-05-22,1476.82,1456.85,1476.82,1447.45,430879.2531832378,628437503.0
000001.XSHE,2019-05-23,1438.05,1443.93,1458.03,1427.48,567593.16241092,817850486.0
000001.XSHE,2019-05-24,1450.98,1450.98,1461.55,1446.28,421766.39926118887,613106235.0
000001.XSHE,2019-05-27,1434.53,1453.33,1459.2,1405.16,892366.4701065827,1275632771.0
000001.XSHE,2019-05-28,1446.28,1467.43,1474.47,1440.4,749608.5312416947,1094063239.0
000001.XSHE,2019-05-29,1452.15,1456.85,1478.0,1440.4,567217.5447026117,827828671.0
000001.XSHE,2019-05-30,1447.45,1435.7,1454.5,1422.78,550087.2536045137,787801012.0
000001.XSHE,2019-05-31,1428.65,1431.0,1456.85,1422.78,584566.8008385743,839375744.0
000001.XSHE,2019-06-03,1435.7,1398.11,1448.63,1388.71,1287549.3416111756,1816591887.0
000001.XSHE,2019-06-04,1396.93,1392.23,1402.81,1362.86,829580.0083319567,1147709570.0
000001.XSHE,2019-06-05,1406.33,1406.33,1426.3,1400.46,637420.6082498421,899331711.0
000001.XSHE,2019-06-06,1406.33,1400.46,1418.08,1396.93,369113.49128143606,519425120.0
000001.XSHE,2019-06-10,1411.03,1449.8,1463.9,1407.51,974287.1747827284,1404223616.0
000001.XSHE,2019-06-11,1449.8,1486.22,1494.45,1445.1,1064866.7895735488,1574105216.0
000001.XSHE,2019-06-12,1483.87,1476.82,1487.4,1461.55,559471.4792594902,825177976.0
000001.XSHE,2019-06-13,1473.3,1479.17,1489.75,1460.38,451111.0960876708,666277700.0
000001.XSHE,2019-06-14,1479.17,1467.43,1489.75,1465.08,411267.8683139911,606815226.0
000001.XSHE,2019-06-17,1466.25,1488.57,1502.67,1466.25,527557.9059096986,786223612.0
000001.XSHE,2019-06-18,1488.57,1503.85,1507.37,1479.17,411577.2184725871,616237562.0
000001.XSHE,2019-06-19,1561.42,1535.57,1570.81,1528.52,973056.5080067992,1504997882.0
000001.XSHE,2019-06-20,1547.32,1621.33,1638.96,1542.62,1301575.6076801147,2083209218.0
000001.XSHE,2019-06-21,1616.63,1602.54,1629.56,1595.49,860621.2362873941,1384099586.0
000001.XSHE,2019-06-24,1608.41,1608.41,1624.86,1599.01,561396.3087769909,904433342.0
000001.XSHE,2019-06-25,1611.94,1577.86,1611.94,1536.74,1250536.7149176726,1954855812.0
000001.XSHE,2019-06-26,1575.49,1587.36,1602.8,1567.18,460309.6871535127,731207294.0
000001.XSHE,2019-06-27,1602.8,1627.73,1644.35,1600.42,779169.6565155154,1270042492.0
000001.XSHE,2019-06-28,1630.1,1636.04,1637.23,1612.29,419533.4661744213,682679930.0
000001.XSHE,2019-07-01,1663.35,1653.85,1682.34,1647.91,809121.7147867095,1347792894.0
000001.XSHE,2019-07-02,1647.91,1683.53,1689.47,1645.54,886703.7771824676,1481211392.0
000001.XSHE,2019-07-03,1683.53,1663.35,1683.53,1647.91,647776.883397962,1076744401.0
000001.XSHE,2019-07-04,1663.35,1660.97,1694.21,1647.91,523299.46356647,873624287.0
000001.XSHE,2019-07-05,1656.22,1652.66,1659.78,1625.35,631031.6895187154,1037357176.0
000001.XSHE,2019-07-08,1640.79,1613.48,1647.91,1596.86,655643.2952376232,1061095713.0
000001.XSHE,2019-07-09,1618.23,1613.48,1627.73,1596.86,416338.411384089,670391721.0
000001.XSHE,2019-07-10,1615.86,1609.92,1626.54,1601.61,301722.465712582,487071877.0
000001.XSHE,2019-07-11,1624.17,1607.55,1634.85,1606.36,407812.1153307829,660588300.0
000001.XSHE,2019-07-12,1614.67,1676.41,1688.28,1613.48,1234243.5346961664,2055749882.0
000001.XSHE,2019-07-15,1665.72,1662.16,1676.41,1643.16,708592.9152428167,1175798105.0
000001.XSHE,2019-07-16,1658.6,1632.48,1660.97,1627.73,608783.3388464177,998151579.0
000001.XSHE,2019-07-17,1626.54,1625.35,1639.6,1615.86,345352.5388377888,561944452.0
000001.XSHE,2019-07-18,1620.61,1622.98,1638.41,1612.29,356134.42001749884,578067488.0
000001.XSHE,2019-07-19,1631.29,1660.97,1670.47,1624.17,729744.5510755762,1207316527.0
000001.XSHE,2019-07-22,1657.41,1644.35,1664.53,1633.66,490443.3788427041,807249426.0
000001.XSHE,2019-07-23,1645.54,1633.66,1646.72,1620.61,424511.0683985651,692328448.0
000001.XSHE,2019-07-24,1646.72,1647.91,1663.35,1637.23,480332.3458198568,793387782.0
000001.XSHE,2019-07-25,1652.66,1685.9,1693.03,1644.35,916258.3901773536,1534889646.0
000001.XSHE,2019-07-26,1683.53,1689.47,1691.84,1671.66,535108.0374318573,901074108.0
000001.XSHE,2019-07-29,1691.84,1696.59,1714.4,1683.53,602712.0553581007,1023261763.0
000001.XSHE,2019-07-30,1698.96,1706.09,1727.46,1697.78,670988.0088389241,1148582413.0
000001.XSHE,2019-07-31,1697.78,1677.59,1697.78,1672.84,534613.4550158264,899227866.0
000001.XSHE,2019-08-01,1669.28,1674.03,1684.72,1655.04,444707.2095482159,742308285.0
000001.XSHE,2019-08-02,1634.85,1631.29,1646.72,1621.79,816946.6802346611,1333400774.0
000001.XSHE,2019-08-05,1614.67,1584.99,1619.42,1575.49,752220.3925576815,1201885399.0
000001.XSHE,2019-08-06,1555.31,1587.36,1598.05,1548.18,743309.5365890535,1166971469.0
000001.XSHE,2019-08-07,1601.61,1607.55,1619.42,1587.36,667961.5414761591,1070736944.0
000001.XSHE,2019-08-08,1650.29,1707.27,1721.52,1650.29,1963112.955771496,3313302100.0
000001.XSHE,2019-08-09,1727.46,1723.9,1763.08,1714.4,1735570.824293753,3021884306.0
000001.XSHE,2019-08-12,1734.58,1795.13,1795.13,1734.58,2302308.543670932,4084497903.0
000001.XSHE,2019-08-13,1780.88,1767.82,1790.38,1750.02,1089690.9023543124,1925835288.0
000001.XSHE,2019-08-14,1797.51,1777.32,1807.0,1759.51,1145964.062183512,2038261152.0
000001.XSHE,2019-08-15,1738.14,1773.76,1776.14,1733.39,755843.0824914306,1333117726.0
000001.XSHE,2019-08-16,1791.57,1769.01,1791.57,1755.95,831246.8442801341,1474900258.0
000001.XSHE,2019-08-19,1770.2,1771.39,1773.76,1723.9,1931299.366034583,3368207935.0
000001.XSHE,2019-08-20,1771.39,1779.7,1804.63,1753.58,1618052.4549081302,2872304201.0
000001.XSHE,2019-08-21,1765.45,1715.59,1765.45,1708.46,1676239.2500539173,2902251025.0
000001.XSHE,2019-08-22,1709.65,1698.96,1715.59,1685.9,1139670.514903235,1935208425.0
000001.XSHE,2019-08-23,1706.09,1739.33,1750.02,1706.09,1378701.8449632905,2388239004.0
000001.XSHE,2019-08-26,1712.02,1691.84,1720.33,1682.34,1191928.1374125213,2018497985.0
000001.XSHE,2019-08-27,1704.9,1698.96,1717.96,1690.65,1142733.8872015823,1948127048.0
000001.XSHE,2019-08-28,1693.03,1694.21,1695.4,1668.1,698803.8903087573,1176329035.0
000001.XSHE,2019-08-29,1688.28,1677.59,1690.65,1671.66,512975.2895522744,861177436.0
000001.XSHE,2019-08-30,1696.59,1681.16,1707.27,1674.03,672559.5707725617,1136119610.0
000001.XSHE,2019-09-02,1679.97,1715.59,1721.52,1675.22,1145666.1177787231,1955673054.0
000001.XSHE,2019-09-03,1719.15,1697.78,1722.71,1691.84,723223.9866178188,1230606436.0
000001.XSHE,2019-09-04,1700.15,1714.4,1721.52,1698.96,820350.1796546894,1404037241.0
000001.XSHE,2019-09-05,1728.65,1731.02,1763.08,1728.65,1489189.552980324,2599478175.0
000001.XSHE,2019-09-06,1746.45,1758.33,1758.33,1735.77,830855.2092041882,1451264848.0
000001.XSHE,2019-09-09,1778.51,1744.08,1778.51,1733.39,1094825.6335718546,1918042239.0
000001.XSHE,2019-09-10,1733.39,1727.46,1738.14,1710.84,671185.3530617206,1155180688.0
000001.XSHE,2019-09-11,1733.39,1728.65,1746.45,1716.77,689502.101640008,1192674194.0
000001.XSHE,2019-09-12,1740.52,1742.89,1752.39,1725.08,969199.7291854336,1682911767.0
000001.XSHE,2019-09-16,1745.27,1715.59,1745.27,1710.84,783228.0877132646,1349401417.0
000001.XSHE,2019-09-17,1704.9,1690.65,1713.21,1683.53,743443.1396208561,1261416461.0
000001.XSHE,2019-09-18,1690.65,1710.84,1717.96,1690.65,691032.9633396461,1179079898.0
000001.XSHE,2019-09-19,1719.15,1761.89,1767.82,1719.15,1586866.4876921936,2777383445.0
000001.XSHE,2019-09-20,1774.95,1821.25,1828.37,1774.95,2227223.12807138,4020646437.0
000001.XSHE,2019-09-23,1821.25,1826.0,1835.5,1802.26,1181952.1577217968,2148740364.0
000001.XSHE,2019-09-24,1836.69,1802.26,1843.81,1802.26,951016.1430648186,1726238210.0
000001.XSHE,2019-09-25,1804.63,1869.93,1880.61,1803.44,1633082.6153920202,3024598846.0
000001.XSHE,2019-09-26,1882.99,1865.18,1903.17,1861.62,1420578.4219217445,2673096871.0
000001.XSHE,2019-09-27,1881.8,1887.74,1899.61,1865.18,848766.7528367251,1598566979.0
000001.XSHE,2019-09-30,1869.93,1850.93,1886.55,1849.75,881331.565753432,1645828467.0
000001.XSHE,2019-10-08,1852.12,1923.36,1925.73,1852.12,1167967.3072123784,2225024518.0
000001.XSHE,2019-10-09,1911.48,1929.29,1961.35,1903.17,1109018.3435357043,2145061674.0
000001.XSHE,2019-10-10,1931.67,1928.1,1931.67,1899.61,740998.3258129765,1418751820.0
000001.XSHE,2019-10-11,1923.36,1995.78,2012.4,1923.36,1183754.071591057,2335030525.0
000001.XSHE,2019-10-14,2014.77,2044.46,2089.57,2008.84,1311961.4157283586,2688929464.0
000001.XSHE,2019-10-15,2048.02,2039.71,2058.7,1998.15,742850.0571159625,1503633296.0
000001.XSHE,2019-10-16,2049.2,1993.4,2070.58,1975.59,1067734.1667502758,2146150516.0
000001.XSHE,2019-10-17,2006.46,1982.72,2017.15,1967.28,948559.1914138152,1887045566.0
000001.XSHE,2019-10-18,1994.59,1960.16,2023.09,1950.66,1008037.6851889646,1999012606.0
000001.XSHE,2019-10-21,1950.66,2005.28,2014.77,1950.66,796755.5628141707,1589276030.0
000001.XSHE,2019-10-22,2007.65,1949.48,2007.65,1905.55,1586452.7473993064,3072547101.0
000001.XSHE,2019-10-23,1937.6,1953.04,1977.97,1928.1,814927.0905869823,1590781863.0
000001.XSHE,2019-10-24,1958.97,2002.9,2018.34,1953.04,934266.4791052972,1861032860.0
000001.XSHE,2019-10-25,1992.22,2004.09,2012.4,1968.47,582378.4879920563,1161100031.0
000001.XSHE,2019-10-28,2015.96,1977.97,2020.71,1957.79,901350.834441372,1780873277.0
000001.XSHE,2019-10-29,1981.53,2007.65,2007.65,1966.1,664447.2288496502,1322036253.0
000001.XSHE,2019-10-30,1994.59,1950.66,2011.21,1950.66,719569.9194118914,1420644847.0
000001.XSHE,2019-10-31,1949.48,1930.48,1954.22,1928.1,726522.5197878247,1407006376.0
000001.XSHE,2019-11-01,1941.16,2001.71,2018.34,1932.85,1056770.6261146718,2096068866.0
000001.XSHE,2019-11-04,2015.96,2008.84,2046.83,1992.22,749475.882598913,1507910764.0
000001.XSHE,2019-11-05,1994.59,2036.14,2070.58,1994.59,987562.3508206704,2010924135.0
000001.XSHE,2019-11-06,2025.46,2013.59,2049.2,2004.09,727159.3998778303,1470233448.0
